13455,a man is standing in front of a mural 
4959,a man is standing in front of a large sign 
10362,a man laying on a bed with a tattoo on his face 
10184,a collage of photos of people with their hair cut 
16170,a blurry photo of a man with a bottle 
14849,a woman in a black dress and a man in a white dress 
36764,a woman is reading a newspaper while holding a book 
111459,a woman is holding a magazine and a sign 
37309,a man and woman are posing for a picture 
131729,a woman in a dress holding a bouquet of flowers 
52105,a man and woman standing next to each other 
60539,a man is reading a book on a street 
28196,a painting of a man with a bear on his arm 
1560,a woman with a picture of a man on her head 
85394,a collage of photos of people in a store 
15060,a painting of a cartoon character on a skateboard 
26900,a man in a suit and tie standing in front of a fire place 
15189,a woman and a dog are posing for a picture 
133328,a painting of a man with a horse on it 
13492,a woman in a costume with a painting of a bear 
70089,a painting of a man and a dog on a wall 
4832,a painting of a person holding a blue and white object 
135938,a man and a woman are looking at a book 
7353,a man is standing in front of a bunch of flowers 
14711,a painting of a man with a bunch of stuffed animals 
52512,a woman sitting at a table with a clock 
98193,"a sign that says ""no smoking"" on it "
49600,a man with a hat on a table 
24171,a man standing on a beach with a sign 
47980,a man in a suit poses for a picture 
5677,a man in a baseball uniform holding a baseball bat 
44618,a man is reading a book in front of a sign 
16804,a man holding a guitar in front of a mountain 
25405,a man in a uniform is reading a book 
73953,a woman with a red hat and glasses 
1961,a man holding a large knife in front of a cartoon character 
15148,a man with a hat and a mustache 
54838,a sign that is on a building 
15945,a man holding a camera while looking at a child 
171840,a man in a suit and tie holding a sign 
68190,a painting of a man holding a toothbrush 
14204,a man is holding a red and white object 
20829,a man and a woman posing for a picture 
30508,a man standing next to a blue and white ball 
15039,a man holding a knife and a sign 
13639,a painting of a woman with a book 
47561,a man holding a sign with a picture of a woman 
26036,a man standing next to a group of people 
434306,a woman sitting on a chair with a book 
14977,a painting of a bear with a skull on it 
157909,a person with a red shirt and a red scarf 
21851,a man with a tattoo on his face 
15105,a man holding a red and white plate with a cake 
17314,a man and a woman are holding up a cell phone 
24351,a man in a suit and tie standing next to a painting 
94405,a man in a cowboy hat is holding a book 
110761,"a woman is holding a sign that says ""stop"" "
38087,a man holding a sign with a group of people 
16177,a woman and a man standing next to each other 
29363,a collage of photos of a man and woman 
79331,a man holding a book with a picture of a man on it 
36499,a man in a suit and tie holding a sign 
15268,a man and a woman posing for a picture 
17317,a man in a suit and tie standing next to a poster of a man in a suit 
434,a man with a picture of a woman on his head 
15670,a man dressed in a costume standing on a stage 
206034,a painting of a man with a toothbrush 
19255,a woman standing next to a man on a wall 
43034,a painting of a man on a horse 
29117,"a sign that says ""don't miss the bus"" "
14979,a man in a suit and tie standing next to a sign 
18208,a collage of photos of a woman and a man 
41054,a man and a woman are standing in front of a picture 
37468,a poster of a man with a cat on his head 
8832,a poster of a man with a gun 
50013,a man in a suit and tie standing next to a plane 
8279,a collage of photos of a man and woman 
14063,a woman is holding a sign with a picture of a man 
13207,a man in a black jacket standing in front of a light 
15067,a man walking across a beach with a frisbee 
14853,a painting of a man with a fire hydrant 
15159,a man in a suit and tie holding a sign 
18529,a red umbrella is hanging from a string 
7916,a man holding a camera with a picture of a bear 
38789,a man in a suit and tie holding a cell phone 
90324,a man with glasses and a hat 
67384,a woman holding a cell phone in her hand 
36281,a woman walking down a street next to a bush 
42818,a painting of a woman with a cell phone 
29717,a man holding a cake with a picture of a man holding a gun 
43873,a man in a suit and hat 
17158,a woman standing next to a wall with a painting 
24221,a man and a woman posing for a picture 
17077,a mirror in a room with a wooden table 
47497,a woman is standing on a stage with a skateboard 
10049,a man holding a black and white photo of himself 
9914,a man holding a sign with a cartoon character 
40227,a group of people posing for a picture 
20421,a cartoon of a penguin and a cartoon of a man with a guitar 
125858,people are sitting on a railing 
111014,a man with a tattoo on his face 
8382,a man in a suit and tie standing next to a man in a hat 
13849,a painting of a man with a clock on his head 
27061,a man in a suit and tie holding a nintendo wii game controller 
43146,a painting of a woman with a bow on her head 
85330,a crowd of people standing around a picture 
53574,a man with a hat and a sign 
74286,a poster of a man holding a baseball bat 
30906,a poster of a man in a suit 
26939,a man with a hat and a mustache 
26127,a man holding a book next to a picture of a man with a gun 
13613,"a sign that says ""no smoking"" on a tree "
16538,a man and a woman posing for a picture 
19998,a man and a woman wearing a hat 
5334,a man holding a dog in front of a picture of a dog 
26387,a man and a woman are holding a sign 
7517,a billboard with a group of people riding motorcycles 
34474,a painting of a woman in a black dress 
13094,a man and woman standing next to each other 
18781,a painting of a man sitting on a bench with a woman 
27757,a cartoon of a cartoon character with a cartoon character on it 
16558,a man with glasses and a scarf 
13811,a small orange object is in the middle of a dark room 
17003,a baseball glove with a baseball in it 
80314,a man holding a baseball bat in front of a wall 
16353,a statue of a man riding a horse 
15472,a woman sitting on a bench with a painting 
52528,a man with a beard and a picture of a man with a gun 
13090,two people standing next to each other on a street 
15854,a cartoon of a skateboarder riding a skateboard 
53651,a man and woman are posing for a picture 
58076,a book with a picture of a man on it 
143240,a woman is talking on her cell phone 
73856,two children sitting at a table with a picture of a bear 
14180,a man holding a large black and white photo of a man 
36836,a woman holding a book and a phone 
17166,a man holding a knife and a knife with a picture of a man with a knife 
47739,a man in a suit and tie standing in front of a building 
16325,a man in a suit and tie holding a television 
113321,a woman with a pink dress and a red hat 
17097,a collage of photos showing a group of people 
46799,a black and white photo of a man in a hat 
19950,a man with a beard is looking at a television 
15512,a cartoon character is on a skateboard 
14735,a woman is holding a knife and a magazine 
24220,a man holding a remote control in front of a group of people 
21946,a man with a black shirt and a black tie 
20529,a painting of a man with a red and white face 
30155,a woman sitting on a wall with a painting of a woman 
39914,a picture of a person holding a red and white cat 
42914,a man reading a book with a woman sitting next to him 
36392,a woman in a dress with a picture of a man 
62437,a woman sitting on a chair holding a book 
6968,a painting of a man in a suit 
13161,a man with a red shirt and a blue tie 
16197,a woman and a man are posing for a picture 
53828,a painting of a man riding a skateboard 
34015,a tv screen with a bunch of birds on it 
13808,a man is holding a white towel and a blue shirt 
14637,a man and a woman are looking at a picture 
15912,a painting of a man with a black face 
18096,a woman and a man standing in front of a house 
18094,a man in a suit and tie holding a cartoon character 
33811,a poster of a man holding a sign 
53863,a man and woman are posing for a picture 
16991,a police officer is sitting on a desk 
99283,a man and a woman are reading a book 
94854,"a sign that says ""don't drink"" "
43396,a painting of a man in a suit 
16614,a man and woman posing for a picture 
31273,a man in a suit and tie with a picture of a man 
18558,a woman laying in the grass with a ball in her hand 
16071,a man and a woman on a boat 
20048,a woman in a bikini standing in front of a yellow bus 
8747,a woman is holding a picture of a man 
16258,"a painting of a bird with a caption reading ""the bird is dead."" "
15451,a man with a beard is looking at his cell phone 
330711,a man and a woman are standing in front of a picture 
82962,a man is holding a camera and a bottle 
22705,a woman in a pink dress holding an umbrella 
16005,a man standing next to a truck with a picture of a dog on it 
55748,a man and woman are walking through a mall 
39331,a drawing of a clock and a candy bar 
284117,a large building with a clock on the side 
55500,a man and woman are reading a book 
14164,a man is performing a trick on a stage 
3632,a man sitting on a table with a bunch of other items 
9841,a woman walking down the street with a suitcase 
91099,a man and woman are looking at a picture of a cat 
97421,a painting of a man holding a book 
43250,a man with a hat and a picture of a man 
142973,a collage of photos of people with different types of hair 
55773,a man with a hat and a cartoon character 
1940,a man in a cowboy hat is standing in front of a sign 
33726,a man is holding a sign with a picture of a cat on it 
61070,a man in a suit with a bear 
93562,a man with a hat on a hat 
13557,a dead animal laying in the middle of a field 
10041,"a sign that says ""don't drink"" "
31132,a man in a suit and tie standing next to a sign 
13804,a collage of photos of a man holding a camera 
34796,a man in a hat is standing in a field 
35849,a man in a suit and tie standing next to a sign 
35022,a sign with a picture of a man on it 
45965,a man holding a book with a picture of a man 
19976,a woman is standing in front of a mural 
1387,a woman in a black dress talking on a cell phone 
21376,a man in a suit and tie standing next to a car 
16867,a collage of photos of a woman wearing a black and white striped shirt 
19833,a collage of photos of a man in a suit 
16919,a man is holding a sign with a bunch of animals 
15580,a person holding a bird on a sign 
15801,a man in a suit and tie holding a remote 
8902,people standing on a ledge near a building 
19618,a man is in a trance while a woman is in a trance 
83099,a man and woman posing for a picture 
27644,a painting of a cartoon character with a bird on it 
18947,a man and woman standing next to each other on a surfboard 
128857,a painting of a man holding a blue umbrella 
46096,a man with a beard is looking at a camera 
67857,a man with a dog on his head 
16996,a man in a suit standing on a snowboard 
168538,a pair of shoes laying on top of a bed 
8833,a man in a hat and a woman in a hat 
16869,a man in a suit and tie holding a gun 
16995,a collage of photos of a man in a suit and a man in a tie 
99224,a man and woman sitting on a bed with a book 
94139,a poster of a man with a shark on it 
10000,"a sign that says ""the world's best"" on it "
44967,a red and white fire hydrant with a cartoon character on it 
91603,"a sign that says ""don't eat the dog"" "
84908,a cartoon of a dog and a cow 
45882,a man on skis is skiing down a hill 
21641,a man in a suit and tie standing next to a sign 
13119,a woman dressed in a costume and holding a pink and white kite 
15092,a man with a toothbrush in his mouth 
51472,a man in a hat and a flag 
51263,a man in a hat reading a book 
24365,a man and a woman posing for a picture 
38872,a woman in a red dress is holding a sign 
95977,a man in a suit holding a baseball bat 
17431,a man in a white shirt is standing on a white wall 
67849,a man is talking on a cell phone while wearing a tie 
112582,a woman is holding a sign with a cat 
205410,a man in a suit and tie 
13123,a man holding a red and white baseball bat 
33974,a man and a woman are standing in front of a poster 
45949,a woman sitting on a bench looking at her phone 
18320,a bride and groom are posing for a picture 
49571,a man and a woman laying on a bed 
53204,a military uniform with a flag on it 
17436,a woman with a black and white striped tie 
30843,a woman is holding a ribbon and a red ribbon 
2080,a man with a knife in his hand 
17680,a person with a scarf on 
36175,a woman in a blue shirt and a sign 
53624,a painting of a man riding a horse 
120528,a man and a woman are posing for a picture 
17073,a woman in a bikini holding a sign 
21191,a woman holding a cell phone next to a sign 
270952,a man is snowboarding down a snowy hill 
13475,a man with a beard and a black shirt 
24273,a woman is reading a newspaper while a man watches 
38464,a man in a suit and tie is talking on a cell phone 
22152,a collage of photos of a group of people 
16279,a man and woman standing next to each other 
72891,a man and a woman are sitting on a wall 
6461,a man and woman sitting on a red blanket 
23391,a man reading a book with a cat on his head 
11160,a man holding a sign with a picture of a man in a suit 
15384,a man wearing a suit and tie 
48116,two pictures of a woman with a red and white cover 
15342,a man and woman are standing in front of a sign 
25004,a woman and a man are standing together 
17124,a woman in a bikini and a man in a bikini 
210487,a cartoon character with a sign on it 
64115,a painting of a cartoon character with a dog on it 
17532,"a painting of a bear with a caption reading ""the bear is dead."" "
10946,a polar bear swimming in the water 
23590,a man sitting on a bus with a picture of a cow on it 
30416,a man standing next to a sign with a guitar 
65503,a woman sitting on a wall with a painting of a man 
38869,a man is holding a camera and a sign 
17027,a man is standing in front of a wall with a sign 
15577,a collage of photos of a man holding a camera 
13448,a man in a suit with a picture of a man in a suit 
288035,a magazine cover with a picture of a man on a surfboard 
92312,a painting of a man with a bear on his head 
80592,a man in a hat and a woman in a hat 
90120,a large metal object with a picture of a man on it 
17635,a photo of a man and woman posing for a picture 
42738,a man with a hat and a mask 
14141,a man holding a tennis racket and a tennis ball 
30312,a painting of a man in a blue shirt and a blue and white flag 
47906,a painting of a man with a cat on his head 
111752,a painting of a man holding a pair of scissors 
122160,a man standing next to a woman holding a sign 
17740,a man and a woman are looking at a picture 
42943,a woman wearing a red shirt and a blue tie 
13532,a crowd of people standing around a stage holding up a video game controller 
18495,a man and woman are holding a sign 
180162,a man and woman posing for a picture 
25218,a woman is holding a cell phone in front of a sign 
24053,a man and a woman are standing in front of a painting 
53947,a man holding up a picture of a bird 
15705,a man holding a sign with a picture of a woman 
14448,a man with a skateboard and a woman with a scarf 
21583,a man and a woman posing for a picture 
534,a man in a mask holding a camera 
18360,a man in a suit and tie standing next to a group of people 
38008,a man in a suit and tie 
2049,a white and red cat is on a white plate 
19375,a person holding a pink flower in their hand 
23997,a crowd of people standing around a stage 
18238,a man and woman are reading a book 
21755,a collage of photos of people in a political party 
43378,a man is standing next to a horse 
121707,a man wearing a suit and tie 
30239,a man and woman are looking at a picture 
101362,"a sign that says ""don't eat the rainbow"" "
8211,a person with a camera in front of a picture of a dog 
8429,a close up of a black and white photo of a black and white checkered shirt 
44012,a woman is sitting at a counter with a bottle of water 
10541,a man and woman standing next to each other 
19955,a collage of photos of people talking on a cell phone 
90799,a man is reading a book in front of a group of people 
39194,a cartoon character with a hat and a mustache 
36460,a man in a suit and tie holding a cartoon character 
27502,a man and a woman are posing for a picture 
15555,a woman holding a baby in front of a sign 
40022,a sign with a picture of a person holding a cell phone 
86764,a man laying on a bed with a picture of a fish 
42062,a woman in a black dress and a man in a black dress 
14126,a woman sitting on a bench with a light on 
17332,a man with a beard and a picture of a man 
18405,a man riding a wave on top of a surfboard 
155426,a man with a hat and a picture of a man 
21832,a painting of a woman on a stage with a man 
16871,a woman with a red scarf is holding a cigarette 
14160,a colorful kite flying through the air 
21967,a woman is holding a knife and a piece of paper 
14003,a collage of photos of a woman in a bikini 
16899,a woman with a sign on her chest 
21724,a painting of a man and a woman on a bed 
8282,a couple sitting on a bench together 
31404,a man and woman are posing for a picture 
42513,a painting of a man holding a paper with a picture of a bear 
83868,a man and woman standing next to each other 
4934,a painting of a woman with a cow 
15588,a man in a suit and tie is reading a book 
61109,a woman is reading a book in a magazine 
129089,a man with a cartoon character on his face 
14857,two pictures of a man with a tie 
17927,a woman and a man standing next to each other 
77822,a painting of a man with a cartoon character on his chest 
14330,a woman and a man standing next to each other 
26508,a man riding a surfboard on top of a wave 
28677,a man and woman are standing in front of a surfboard 
19203,a man flying through the air while riding a skateboard 
15712,a man sitting on the beach with a surfboard 
13975,a man standing next to a sign with a picture of a man 
18785,a man and a woman posing for a picture 
16164,a man holding a baseball bat 
17609,a dead cat laying on the ground next to a sign 
33104,a collage of photos of a woman and a man 
37924,a man with a red tie and a sign 
43321,a man in a suit and tie holding a microphone 
18869,a man and a woman posing for a picture 
17829,a woman is posing for a picture with a bunch of pictures on her head 
16345,a man and a woman posing for a picture 
81512,a magazine cover with a picture of a man on a snowboard 
115306,a man and a woman standing in front of a sign 
200796,a poster of a man with a cat on his head 
27134,a man sitting on a red fire hydrant 
37024,a painting of a girl with a cartoon character on her face 
53622,a woman in a hat and a cartoon character 
761,a man in a suit and tie is holding a cake 
11914,a man holding a plant with a picture of a bird on it 
64968,a woman and a man are talking on a cell phone 
34300,a person with a hat and a cartoon character 
58018,a man in a suit talking to a man in a suit 
70806,a painting of a woman holding a book 
26506,a man and woman are standing in front of a river 
13856,a man in a suit talking on a cell phone 
14536,a man and a woman are standing in front of a poster 
13710,a woman sitting on a bench reading a book 
15084,two people are standing on the beach with a surfboard 
14451,a man with a snowboard in the snow 
18162,a statue of a man with a gun in front of him 
34482,two women in a dress and a man in a suit 
16324,three photos of a girl in a bikini 
50600,a woman and a man are posing for a picture 
18468,a woman is laying on a bed with a bunch of books 
19724,a man and woman standing next to each other 
18487,a man with a black and white photo of him 
27799,a collage of photos of people in the water 
8883,a man in a suit and tie looking at a newspaper 
49767,a man and a woman are holding up a book 
29314,a woman smiling while holding a picture of a girl 
40465,a painting of a man with a snake on his head 
10272,"a sign that says ""don't drink"" "
23924,a painting of a man and a woman on a horse 
18061,a man with a hat and a cartoon character 
21179,a collage of photos of a man and woman 
42341,a woman holding a red and white sign 
18760,a woman is holding a sign with a picture of a man 
11693,a man holding a sign with a cartoon character 
40509,a man and woman are sitting on a bench 
15073,a skateboarder is riding a ramp in the dark 
31544,a man holding a gun in front of a sign 
84119,a woman is reading a newspaper in a foreign language 
33409,a woman sitting on the beach with a book 
18240,a man and woman are dressed in a suit and tie 
51260,a painting of a bear with a sign on it 
28110,a vintage photo of a man and a woman 
89484,a man sitting on a chair with a book 
48288,a wall with a picture of a man and a flag 
17610,a man holding a bear and a picture of a man 
8933,a man holding a dog on a leash 
156917,two women in a bikini standing next to each other 
37911,a woman dressed in a costume standing next to a sign 
38773,a poster of a man and a woman 
8269,a woman in a dress standing in front of a sign 
45779,a man is standing in front of a neon sign 
27085,a painting of a man with a cartoon character on his face 
8940,a man with a tattoo on his face 
133,a man with a picture of a woman on his head 
20152,a man riding a surfboard on top of a body of water 
14938,a red and white sign with a fish on it 
19508,a stuffed bear is on a cartoon character 
66770,a man sitting on a bench with a book 
12162,a skier is standing in the snow with a sign 
4498,a person wearing a mask and holding a cup 
176810,a woman reading a book while holding a sign 
170477,a statue of a woman in a black dress 
75015,a painting of a girl with a cat on her arm 
18507,a man in a suit and a dog 
16240,a man and woman are sitting at a table with a plate of food 
50030,a man dressed in a costume and holding a pipe 
81223,a man is holding a camera while holding a sign 
24772,"a man with a sign that says ""love"" "
67515,a cartoon of a stuffed animal with a picture of a bear on it 
29082,a poster of a man with a baseball bat 
8284,a man in a black shirt and a black and white photo 
4250,a woman is holding a magazine in front of a picture of a man 
32451,a man in a band playing a guitar 
62128,a painting of a man with a picture of a dog on it 
8373,a painting of a man on a motorcycle 
62320,a blurry photo of a sky with a sign 
24734,a red and white photo of a person jumping in the air 
75317,a blurry picture of a person with a red face 
8939,a man sitting on a bench with a sign 
35404,a woman in a black dress holding a book 
91205,a sign with a picture of a cat on it 
53906,a woman with a camera and a picture of a man 
19079,a painting of a girl holding a flower in her hand 
19265,a man and woman sitting on a bench talking 
12556,a man and woman standing next to each other 
43638,a woman with a black and white striped tie 
4990,a man and woman are posing for a picture 
43192,"a man is holding a sign that reads ""the man in the hat"" "
11322,a man wearing a hat and holding a gun 
8355,a cartoon of a cow with a cartoon character on it 
10821,a man in a suit and tie with a picture of a man in a hat 
176241,a woman holding a knife and a magazine 
47075,a woman with a tattoo on her face 
41385,a poster of a man in a black suit 
25728,a man in a black jacket and a black and white photo 
20301,a woman in a red dress is holding a red and white vase 
24232,a poster of a dog with a picture of a man 
242737,a man with a picture of a man on his head 
50201,a painting of a man and a woman sitting on a bench 
52109,a man is holding a baseball bat 
251657,a man in a suit is reading a book 
24927,a man with a book on his lap 
10024,a woman and a man are looking at a picture of a fish 
10788,a man and woman are kissing on the lips of a car 
15423,a man with a tattoo on his face 
33321,a man riding a motorcycle on a city street 
69426,a woman holding a sign with a picture of a man 
16226,a painting of a man riding a horse 
42659,"a woman is holding a sign that reads ""the truth is out there."" "
16440,a painting of a man with a large bird on his head 
37021,a painting of a woman holding a sign 
62186,a man and woman are standing next to each other 
22612,a man in a suit and tie holding a book 
19913,a man is performing a trick on a sign 
47104,a painting of a man on a field 
17359,a person with a hat and a snowboard 
47920,a man with a picture of a woman on his head 
82474,a painting of a woman holding a book 
45184,a woman wearing a hat and a hat with a cow 
18480,a man in a hat and a hat hat 
64831,a man with a clock on his chest 
266814,a collage of photos of people with different types of items 
4931,a painting of a person with a cat on their head 
301233,a woman in a bikini with a picture of a fish 
14728,a man and woman standing next to each other 
16911,a man standing in front of a painting of a man with a gun 
70648,a poster of a man with a surfboard 
8884,a man in a suit and tie with a painting of a bear 
38940,a man with a red face and a black and white photo 
19105,a photo taken from the ground of a plane with a group of people standing on the ground 
14758,a woman laying on the bed looking at her phone 
767,a man holding a sign with a picture of a woman 
59847,a series of photos showing a sign for a new york city 
60623,a man and a woman are looking at a picture 
14687,a man in a suit and tie 
351862,a man is holding a poster with a picture of a cat 
10353,a man riding a horse with a sign on it 
49360,a sign with a picture of a woman 
245367,a cat is sitting on a newspaper 
9592,a person is holding a video game controller 
68572,a person standing in front of a red light 
84278,a collage of photos of a woman in a dress 
43195,a woman holding a baby and a sign 
23964,a man in a blue shirt and a man in a blue shirt and a man in a blue shirt 
14531,a man is flying a kite in front of a group of people 
76465,a man in a suit and tie holding a book 
51302,a cartoon of a dog and a cartoon of a man 
76452,a man standing in the snow with a sign 
14197,a woman and a man are standing in front of a building 
20174,a man is holding a video game controller 
48773,a man holding a tennis racket in his hand 
60008,a man in a suit standing in front of a boat 
8054,a man in a suit and tie standing next to a statue of a man in a suit 
19929,a woman laying on a bed with a book 
123777,a photo taken of a cat in a bathroom 
18696,a man in a bikini is reading a book 
3478,a painting of a man holding a book 
30713,a painting of a black bear with a picture of a woman 
54759,a picture of a man in a field with a sign 
30121,a woman is reading a book in front of a tree 
64901,a woman is looking at a picture of a man 
23720,two men laying on a bed with a towel 
14843,a woman is posing for a picture with a pizza 
8937,a man is playing a piano in front of a crowd 
9974,a man riding a skateboard on top of a pile of surfboards 
22302,a woman is looking at her phone 
20382,a man in a suit and tie standing at a podium 
53868,a painting of a man and a dog 
69342,a crowd of people standing around a projector 
83078,a woman and a man are holding a cell phone 
37516,a woman holding a sign with a man in it 
19727,a collage of photos of a man in a suit 
56150,a white bird flying in the sky 
22215,a woman laying on a bed with a picture of a man 
18635,a man standing next to a motorcycle on a dirt road 
4983,a painting of a man holding a gun 
53830,a woman sitting in a chair with a man 
38971,a painting of a tree on a wall 
49691,a man standing in front of a large advertisement 
39415,a woman with a red hat and a picture of a man 
20407,a man and woman are standing next to each other 
22408,a man in a hat and a picture of a man in a hat 
23286,a man in a hat and a man in a hat 
69166,a woman is sitting in a bed with a magazine 
97995,a man is reading a book on a street 
67967,a man in a hat and a woman in a dress 
21208,a woman with a red bow tie 
131351,a dog and a man are on a screen 
16056,a collage of photos of a woman in a bikini 
53781,a man and woman dressed in costumes 
20943,a man and woman are posing for a picture 
82311,a man is jumping in the air with a cartoon character 
204996,two men are standing in front of a wall 
47870,"a sign that says ""don't eat the dog"" "
104083,a painting of a woman with a sign 
21407,a person with a helmet and goggles 
12403,a collage of photos of a man and woman 
62547,a woman holding a kite with a man standing behind her 
15422,a painting of a woman with a cat on her head 
14833,a painting of a church with a clock on it 
44578,a person wearing a helmet and a helmet on a snowboard 
20856,a collage of photos of people dressed up as bears 
17654,"a sign that says ""no parking"" on a pole "
38879,a sign that is on a pole with a surfboard 
17335,a man and woman are standing in front of a poster 
13836,a man holding a sign with a picture of a dog 
20071,a man in a red shirt holding a sign 
13730,a picture of a person holding a banana 
15438,a man and woman standing next to a wall with a sign 
18126,a woman posing for a picture with a cartoon character 
14869,a collage of photos of men in military uniforms 
14415,a man in a hat and a hatchet 
30250,a man with a mustache is holding a bottle of wine 
121895,a man and woman are sitting at a table with a cake 
17134,a man and a woman are standing in front of a wall 
50719,a clock with a picture of a person on it 
105703,a man sitting on a bench next to a body of water 
176650,a cat is standing on a sign 
17199,a man reading a book in front of a large advertisement 
20153,a woman and a man are posing for a picture 
20777,a man is reading a newspaper in front of a sign 
54982,a woman in a bikini posing for a picture 
92989,a woman and a child standing next to a sign 
45999,a woman is holding a cell phone in her hand 
18908,a collage of a woman holding a sign 
31067,a vintage photo of a group of men in suits 
39286,a man and woman are sitting on a bus 
13752,a man in a suit and tie holding a magazine 
22600,a man with a hat and sunglasses 
99657,two men standing next to a boat on a beach 
40797,a man riding a horse with a flag on it 
40743,a horse drawn carriage with a man on it 
17285,a yellow sign with a picture of a dog 
12407,a collage of photos of a man and a woman 
97252,a painting of a man holding a knife 
18440,a blurry picture of a person holding a fire hydrant 
22602,a painting of a man riding a horse 
40799,a man sitting on a chair next to a picture of a horse 
40071,a man and woman are reading a book 
31670,a man holding a bird on his head 
38107,a painting of a horse with a cartoon character on it 
15137,a person riding a skateboard on top of a beach 
37047,a doll of a girl dressed in christmas clothes 
66949,a woman with a picture of a bear on her head 
77285,a man and a woman are looking at a picture 
64728,a collage of photos showing a person with a blue shirt 
11115,a man and woman are looking at a picture of a man and woman 
22795,a man and a woman are posing for a picture 
21878,a man is looking at a picture of a man 
18585,a woman in a red dress sitting on a bed 
19905,a man is holding a sign with a picture of a woman 
22051,a man and woman are sitting on a sidewalk 
25902,a man and a woman are posing for a picture 
16634,a man in a hat and a woman in a hat 
58421,a man holding a knife and a picture of a woman 
56264,a painting of a man in a cowboy hat 
31913,a man is standing in front of a store with a large sign 
14940,a woman and a child are playing with a toy 
24420,a woman and a man are kissing 
13797,a painting of a woman holding a book 
12605,a man holding a book with a cartoon character on it 
128856,a collage of photos showing a man holding a cell phone 
145066,a man and a woman are standing in front of a sign 
31216,two girls are posing for a picture together 
19556,a man holding a sign with a bunch of food on it 
23367,a man and woman standing next to each other 
49982,a man and a child dressed in a suit and tie 
45852,a baseball game with a player jumping to catch a ball 
24999,a man in a suit and tie standing in front of a wall 
16710,a woman in a red dress is holding a white and black purse 
19840,a woman in a red dress standing next to a man 
25047,a baseball player holding a bat 
33199,a man and a woman are kissing on the bed 
22025,a woman holding a sign with a bunch of animals on it 
99599,a person holding a sign with a picture of a cat on it 
25183,"a woman is holding a sign that says ""love"" "
19170,a painting of a man sitting on a bed 
14745,a woman is holding a book in front of a picture of a man 
19585,a man jumping in the air with a skateboard 
41682,a television show with a bunch of different types of food 
17336,a man is holding a white object in his hand 
11928,a man with a beard and sunglasses 
98289,a man in a suit and tie reading a book 
99600,a poster of a woman with a sign 
18281,a man and woman are posing for a picture 
8895,a collage of photos of people in a room 
18533,a man with a red shirt and a red tie 
30319,a woman holding a cell phone in her hand 
18820,a man holding a plate of food next to a woman 
85097,a man in a suit and tie is holding a microphone 
164741,a man in a suit and tie is playing a guitar 
12839,a man wearing a hat and a hat hat 
15775,a couple is kissing on the cheek of a wall 
44655,a man and a woman are sitting on a wall 
43384,a man with a picture of a bear on his head 
46351,a man in a suit and tie is reading a book 
38662,a painting of a man in a uniform with a sword 
18032,a painting of a woman and a man with a bear 
677,a man is holding a book in his hand 
685,a man flying through the air while riding a jet 
92011,a painting of a man with a gun 
154430,a man in a suit and tie talking to a woman 
49835,a man is looking at a lit candle in a room 
18759,a woman sitting on a wall with a mural 
87683,a man in a suit and tie holding a sign 
42638,a woman in a black dress holding a book 
18568,a cartoon character holding a frisbee 
33314,a man and woman are standing in front of a book 
21657,a man and woman are standing next to each other 
8899,a woman in a red dress with a man in a black dress 
20778,a man in a suit and tie reading a newspaper 
22492,a man in a suit and tie standing next to a sign 
17153,a man laying on the ground with a surfboard 
21236,a man and woman standing next to each other 
35059,a man and woman are posing for a picture 
43878,a photo taken from the 1950's of a group of people 
29967,a family photo of a man and a woman 
68692,a painting of a woman with a cat on her head 
15641,a woman with a picture of a man on her wall 
21955,a collage of photos of a woman in a bikini 
43303,a man and woman are reading a book 
25704,a woman and a man are standing in front of a magazine 
21371,a drawing of a fish with a fish hook attached to it 
23115,"a painting of a man with a sign that says ""love"" "
41427,"a woman standing next to a sign that says ""the bus"" "
184781,a painting of a man and woman with a bear 
36108,a close up of a street sign with a black background 
23049,a woman is posing for a picture with a magazine 
26914,a cartoon character with a picture of a bear on it 
121655,a painting of a man on a street 
15457,a woman in a red dress standing in front of a building 
758,a man riding a skateboard through the air 
43734,a painting of a man with a gun 
41496,a man laying on the ground with a cat 
12410,a man in a suit and tie standing next to a man in a suit 
45458,a woman and a man are laying on a bed 
64544,a woman is looking at a picture of a man 
26320,a painting of a colorful kitty on a wall 
41127,two women are posing for a picture together 
35203,a collage of photos of a man and woman 
34869,a sign with a bunch of different words on it 
24150,a man in a suit holding a book 
60216,a painting of a man riding a horse 
21336,a woman is standing in front of a sign 
35044,a man and a woman are looking at a picture 
2861,a woman in a bikini with a picture of a man 
23451,a man in a suit and tie 
25376,a man standing in front of a wall with a picture of a woman 
59314,a man in a suit holding a gun 
12244,a statue of a bear with a gun in its mouth 
58450,a man with a sign on his head 
5060,"a man is holding a sign that says ""the best place to eat"" "
15809,a man with a tattoo on his face 
29914,a man and woman are standing in front of a sign 
52710,a collage of photos of a man and a woman 
140887,a painting of a woman holding a newspaper 
40979,a man with a beard and a tie 
22494,a man and a woman standing next to each other 
37903,people standing around a large stone building 
17899,a collage of photos of a man holding a sign 
18120,a crowd of people standing around a sign 
106006,a man in a suit and tie standing in front of a sign 
17445,a collage of photos of a person with a cat on their head 
63581,a man in a suit and tie standing in front of a store 
23736,a man in a suit and tie holding a camera 
19898,two men in suits standing next to each other 
20171,a collage of photos of people in a room 
21700,a large white kitty painted with a cartoon character 
